date,seasonality,weather,is_holiday
2023-04-20,Spring,Cloudy,0
2023-04-20,Spring,Rainy,1
2023-04-20,Spring,Sunny,1
2023-04-20,Spring,Snowy,0
2023-04-20,Spring,Rainy,0
2023-04-20,Spring,Snowy,1
2023-04-20,Spring,Cloudy,1
2023-04-21,Spring,Sunny,0
2023-04-21,Spring,Cloudy,0
2023-04-21,Spring,Snowy,0
2023-04-21,Spring,Rainy,1
2023-04-21,Spring,Rainy,0
2023-04-21,Spring,Sunny,1
2023-04-21,Spring,Cloudy,1
2023-04-21,Spring,Snowy,1
2023-04-22,Spring,Cloudy,0
2023-04-22,Spring,Snowy,0
2023-04-22,Spring,Cloudy,1
2023-04-22,Spring,Rainy,0
2023-04-22,Spring,Sunny,0
2023-04-22,Spring,Rainy,1
2023-04-22,Spring,Snowy,1
2023-04-22,Spring,Sunny,1
2023-04-23,Spring,Rainy,1
2023-04-23,Spring,Sunny,0
2023-04-23,Spring,Snowy,0
2023-04-23,Spring,Cloudy,0
2023-04-23,Spring,Sunny,1
2023-04-23,Spring,Rainy,0
2023-04-23,Spring,Snowy,1
2023-04-23,Spring,Cloudy,1
2023-04-24,Spring,Sunny,0
2023-04-24,Spring,Cloudy,0
2023-04-24,Spring,Snowy,0
2023-04-24,Spring,Rainy,0
2023-04-24,Spring,Cloudy,1
2023-04-24,Spring,Snowy,1
2023-04-24,Spring,Sunny,1
2023-04-24,Spring,Rainy,1
2023-04-25,Spring,Rainy,0
2023-04-25,Spring,Snowy,0
2023-04-25,Spring,Cloudy,1
2023-04-25,Spring,Cloudy,0
2023-04-25,Spring,Sunny,0
2023-04-25,Spring,Rainy,1
2023-04-25,Spring,Sunny,1
2023-04-25,Spring,Snowy,1
2023-04-26,Spring,Rainy,0
2023-04-26,Spring,Sunny,0
2023-04-26,Spring,Cloudy,0
2023-04-26,Spring,Snowy,0
2023-04-26,Spring,Cloudy,1
2023-04-26,Spring,Snowy,1
2023-04-26,Spring,Rainy,1
2023-04-26,Spring,Sunny,1
2023-04-27,Spring,Sunny,0
2023-04-27,Spring,Rainy,0
2023-04-27,Spring,Cloudy,0
2023-04-27,Spring,Snowy,1
2023-04-27,Spring,Snowy,0
2023-04-27,Spring,Sunny,1
2023-04-27,Spring,Cloudy,1
2023-04-27,Spring,Rainy,1
2023-04-28,Spring,Snowy,0
2023-04-28,Spring,Sunny,0
2023-04-28,Spring,Rainy,0
2023-04-28,Spring,Rainy,1
2023-04-28,Spring,Snowy,1
2023-04-28,Spring,Cloudy,0
2023-04-28,Spring,Cloudy,1
2023-04-28,Spring,Sunny,1
2023-04-29,Spring,Sunny,0
2023-04-29,Spring,Rainy,1
2023-04-29,Spring,Cloudy,1
2023-04-29,Spring,Rainy,0
2023-04-29,Spring,Snowy,0
2023-04-29,Spring,Cloudy,0
2023-04-29,Spring,Snowy,1
2023-04-29,Spring,Sunny,1
2023-04-30,Spring,Rainy,0
2023-04-30,Spring,Cloudy,0
2023-04-30,Spring,Sunny,0
2023-04-30,Spring,Snowy,0
2023-04-30,Spring,Sunny,1
2023-04-30,Spring,Snowy,1
2023-04-30,Spring,Rainy,1
2023-04-30,Spring,Cloudy,1
2023-05-01,Summer,Snowy,0
2023-05-01,Summer,Rainy,0
2023-05-01,Summer,Sunny,0
2023-05-01,Summer,Snowy,1
2023-05-01,Summer,Cloudy,0
2023-05-01,Summer,Rainy,1
2023-05-01,Summer,Sunny,1
2023-05-01,Summer,Cloudy,1
2023-05-02,Summer,Snowy,0
2023-05-02,Summer,Sunny,0
2023-05-02,Summer,Rainy,0
2023-05-02,Summer,Cloudy,0
2023-05-02,Summer,Cloudy,1
2023-05-02,Summer,Snowy,1
2023-05-02,Summer,Sunny,1
2023-05-02,Summer,Rainy,1
2023-05-03,Summer,Snowy,0
2023-05-03,Summer,Cloudy,0
2023-05-03,Summer,Rainy,1
2023-05-03,Summer,Rainy,0
2023-05-03,Summer,Sunny,0
2023-05-03,Summer,Snowy,1
2023-05-03,Summer,Sunny,1
2023-05-03,Summer,Cloudy,1
2023-05-04,Summer,Cloudy,1
2023-05-04,Summer,Cloudy,0
2023-05-04,Summer,Rainy,0
2023-05-04,Summer,Snowy,0
2023-05-04,Summer,Snowy,1
2023-05-04,Summer,Sunny,0
2023-05-04,Summer,Sunny,1
2023-05-04,Summer,Rainy,1
2023-05-05,Summer,Rainy,1
2023-05-05,Summer,Sunny,0
2023-05-05,Summer,Cloudy,0
2023-05-05,Summer,Rainy,0
2023-05-05,Summer,Snowy,1
2023-05-05,Summer,Cloudy,1
2023-05-05,Summer,Sunny,1
2023-05-05,Summer,Snowy,0
2023-05-06,Summer,Snowy,0
2023-05-06,Summer,Cloudy,0
2023-05-06,Summer,Sunny,0
2023-05-06,Summer,Rainy,0
2023-05-06,Summer,Snowy,1
2023-05-06,Summer,Sunny,1
2023-05-06,Summer,Cloudy,1
2023-05-06,Summer,Rainy,1
2023-05-07,Summer,Sunny,0
2023-05-07,Summer,Snowy,0
2023-05-07,Summer,Rainy,0
2023-05-07,Summer,Cloudy,1
2023-05-07,Summer,Cloudy,0
2023-05-07,Summer,Snowy,1
2023-05-07,Summer,Sunny,1
2023-05-07,Summer,Rainy,1
2023-05-08,Summer,Snowy,0
2023-05-08,Summer,Rainy,0
2023-05-08,Summer,Sunny,0
2023-05-08,Summer,Rainy,1
2023-05-08,Summer,Cloudy,0
2023-05-08,Summer,Sunny,1
2023-05-08,Summer,Cloudy,1
2023-05-08,Summer,Snowy,1
2023-05-09,Summer,Snowy,1
2023-05-09,Summer,Cloudy,0
2023-05-09,Summer,Rainy,0
2023-05-09,Summer,Sunny,0
2023-05-09,Summer,Sunny,1
2023-05-09,Summer,Snowy,0
2023-05-09,Summer,Rainy,1
2023-05-09,Summer,Cloudy,1
2023-05-10,Summer,Sunny,1
2023-05-10,Summer,Rainy,0
2023-05-10,Summer,Rainy,1
2023-05-10,Summer,Snowy,0
2023-05-10,Summer,Sunny,0
2023-05-10,Summer,Cloudy,0
2023-05-10,Summer,Snowy,1
2023-05-10,Summer,Cloudy,1
2023-05-11,Summer,Snowy,0
2023-05-11,Summer,Sunny,1
2023-05-11,Summer,Sunny,0
2023-05-11,Summer,Rainy,0
2023-05-11,Summer,Cloudy,0
2023-05-11,Summer,Snowy,1
2023-05-11,Summer,Rainy,1
2023-05-11,Summer,Cloudy,1
2023-05-12,Summer,Rainy,1
2023-05-12,Summer,Rainy,0
2023-05-12,Summer,Cloudy,0
2023-05-12,Summer,Snowy,0
2023-05-12,Summer,Snowy,1
2023-05-12,Summer,Sunny,1
2023-05-12,Summer,Sunny,0
2023-05-12,Summer,Cloudy,1
2023-05-13,Summer,Snowy,0
2023-05-13,Summer,Rainy,0
2023-05-13,Summer,Sunny,1
2023-05-13,Summer,Cloudy,0
2023-05-13,Summer,Sunny,0
2023-05-13,Summer,Rainy,1
2023-05-13,Summer,Snowy,1
2023-05-13,Summer,Cloudy,1
2023-05-14,Summer,Rainy,0
2023-05-14,Summer,Cloudy,1
2023-05-14,Summer,Cloudy,0
2023-05-14,Summer,Sunny,0
2023-05-14,Summer,Snowy,0
2023-05-14,Summer,Snowy,1
2023-05-14,Summer,Rainy,1
2023-05-14,Summer,Sunny,1
2023-05-15,Summer,Sunny,0
2023-05-15,Summer,Snowy,0
2023-05-15,Summer,Cloudy,1
2023-05-15,Summer,Rainy,0
2023-05-15,Summer,Cloudy,0
2023-05-15,Summer,Snowy,1
2023-05-15,Summer,Sunny,1
2023-05-15,Summer,Rainy,1
2023-05-16,Summer,Rainy,0
2023-05-16,Summer,Cloudy,1
2023-05-16,Summer,Sunny,0
2023-05-16,Summer,Snowy,0
2023-05-16,Summer,Cloudy,0
2023-05-16,Summer,Sunny,1
2023-05-16,Summer,Rainy,1
2023-05-16,Summer,Snowy,1
2023-05-17,Summer,Rainy,1
2023-05-17,Summer,Cloudy,0
2023-05-17,Summer,Sunny,0
2023-05-17,Summer,Cloudy,1
2023-05-17,Summer,Rainy,0
2023-05-17,Summer,Sunny,1
2023-05-17,Summer,Snowy,0
2023-05-17,Summer,Snowy,1
2023-05-18,Summer,Cloudy,0
2023-05-18,Summer,Sunny,0
2023-05-18,Summer,Snowy,0
2023-05-18,Summer,Rainy,0
2023-05-18,Summer,Cloudy,1
2023-05-18,Summer,Snowy,1
2023-05-18,Summer,Sunny,1
2023-05-18,Summer,Rainy,1
2023-05-19,Summer,Rainy,0
2023-05-19,Summer,Snowy,1
2023-05-19,Summer,Cloudy,0
2023-05-19,Summer,Sunny,1
2023-05-19,Summer,Sunny,0
2023-05-19,Summer,Snowy,0
2023-05-19,Summer,Rainy,1
2023-05-19,Summer,Cloudy,1
2023-05-20,Summer,Sunny,1
2023-05-20,Summer,Snowy,0
2023-05-20,Summer,Rainy,1
2023-05-20,Summer,Sunny,0
2023-05-20,Summer,Rainy,0
2023-05-20,Summer,Cloudy,0
2023-05-20,Summer,Snowy,1
2023-05-20,Summer,Cloudy,1
2023-05-21,Summer,Rainy,0
2023-05-21,Summer,Sunny,0
2023-05-21,Summer,Snowy,0
2023-05-21,Summer,Cloudy,0
2023-05-21,Summer,Cloudy,1
2023-05-21,Summer,Sunny,1
2023-05-21,Summer,Rainy,1
2023-05-21,Summer,Snowy,1
2023-05-22,Summer,Cloudy,0
2023-05-22,Summer,Rainy,1
2023-05-22,Summer,Rainy,0
2023-05-22,Summer,Snowy,0
2023-05-22,Summer,Sunny,0
2023-05-22,Summer,Sunny,1
2023-05-22,Summer,Cloudy,1
2023-05-22,Summer,Snowy,1
2023-05-23,Summer,Rainy,1
2023-05-23,Summer,Sunny,0
2023-05-23,Summer,Snowy,0
2023-05-23,Summer,Rainy,0
2023-05-23,Summer,Cloudy,1
2023-05-23,Summer,Snowy,1
2023-05-23,Summer,Cloudy,0
2023-05-23,Summer,Sunny,1
2023-05-24,Summer,Rainy,0
2023-05-24,Summer,Cloudy,0
2023-05-24,Summer,Sunny,0
2023-05-24,Summer,Snowy,0
2023-05-24,Summer,Sunny,1
2023-05-24,Summer,Cloudy,1
2023-05-24,Summer,Snowy,1
2023-05-24,Summer,Rainy,1
2023-05-25,Summer,Cloudy,0
2023-05-25,Summer,Snowy,1
2023-05-25,Summer,Rainy,0
2023-05-25,Summer,Sunny,1
2023-05-25,Summer,Snowy,0
2023-05-25,Summer,Sunny,0
2023-05-25,Summer,Cloudy,1
2023-05-25,Summer,Rainy,1
2023-05-26,Summer,Cloudy,0
2023-05-26,Summer,Snowy,0
2023-05-26,Summer,Sunny,0
2023-05-26,Summer,Rainy,1
2023-05-26,Summer,Rainy,0
2023-05-26,Summer,Sunny,1
2023-05-26,Summer,Snowy,1
2023-05-26,Summer,Cloudy,1
2023-05-27,Summer,Sunny,0
2023-05-27,Summer,Snowy,1
2023-05-27,Summer,Cloudy,0
2023-05-27,Summer,Snowy,0
2023-05-27,Summer,Cloudy,1
2023-05-27,Summer,Rainy,0
2023-05-27,Summer,Rainy,1
2023-05-27,Summer,Sunny,1
2023-05-28,Summer,Cloudy,0
2023-05-28,Summer,Snowy,0
2023-05-28,Summer,Rainy,1
2023-05-28,Summer,Cloudy,1
2023-05-28,Summer,Rainy,0
2023-05-28,Summer,Sunny,0
2023-05-28,Summer,Snowy,1
2023-05-28,Summer,Sunny,1
2023-05-29,Summer,Sunny,0
2023-05-29,Summer,Cloudy,0
2023-05-29,Summer,Rainy,0
2023-05-29,Summer,Sunny,1
2023-05-29,Summer,Cloudy,1
2023-05-29,Summer,Snowy,0
2023-05-29,Summer,Rainy,1
2023-05-29,Summer,Snowy,1
2023-05-30,Summer,Cloudy,1
2023-05-30,Summer,Sunny,0
2023-05-30,Summer,Snowy,0
2023-05-30,Summer,Rainy,0
2023-05-30,Summer,Rainy,1
2023-05-30,Summer,Snowy,1
2023-05-30,Summer,Cloudy,0
2023-05-30,Summer,Sunny,1
2023-05-31,Summer,Sunny,0
2023-05-31,Summer,Sunny,1
2023-05-31,Summer,Snowy,0
2023-05-31,Summer,Snowy,1
2023-05-31,Summer,Cloudy,0
2023-05-31,Summer,Rainy,0
2023-05-31,Summer,Rainy,1
2023-05-31,Summer,Cloudy,1
2023-06-01,Summer,Rainy,0
2023-06-01,Summer,Cloudy,0
2023-06-01,Summer,Sunny,0
2023-06-01,Summer,Snowy,0
2023-06-01,Summer,Snowy,1
2023-06-01,Summer,Sunny,1
2023-06-01,Summer,Rainy,1
2023-06-01,Summer,Cloudy,1
2023-06-02,Summer,Rainy,0
2023-06-02,Summer,Cloudy,0
2023-06-02,Summer,Snowy,0
2023-06-02,Summer,Sunny,0
2023-06-02,Summer,Sunny,1
2023-06-02,Summer,Rainy,1
2023-06-02,Summer,Snowy,1
2023-06-02,Summer,Cloudy,1
2023-06-03,Summer,Rainy,0
2023-06-03,Summer,Sunny,0
2023-06-03,Summer,Snowy,0
2023-06-03,Summer,Snowy,1
2023-06-03,Summer,Cloudy,0
2023-06-03,Summer,Cloudy,1
2023-06-03,Summer,Sunny,1
2023-06-03,Summer,Rainy,1
2023-06-04,Summer,Rainy,0
2023-06-04,Summer,Cloudy,0
2023-06-04,Summer,Sunny,0
2023-06-04,Summer,Snowy,0
2023-06-04,Summer,Cloudy,1
2023-06-04,Summer,Snowy,1
2023-06-04,Summer,Rainy,1
2023-06-04,Summer,Sunny,1
2023-06-05,Summer,Cloudy,0
2023-06-05,Summer,Sunny,0
2023-06-05,Summer,Rainy,0
2023-06-05,Summer,Snowy,0
2023-06-05,Summer,Sunny,1
2023-06-05,Summer,Rainy,1
2023-06-05,Summer,Cloudy,1
2023-06-05,Summer,Snowy,1
2023-06-06,Summer,Rainy,0
2023-06-06,Summer,Snowy,1
2023-06-06,Summer,Snowy,0
2023-06-06,Summer,Cloudy,0
2023-06-06,Summer,Rainy,1
2023-06-06,Summer,Sunny,0
2023-06-06,Summer,Sunny,1
2023-06-06,Summer,Cloudy,1
2023-06-07,Summer,Snowy,0
2023-06-07,Summer,Sunny,0
2023-06-07,Summer,Cloudy,0
2023-06-07,Summer,Sunny,1
2023-06-07,Summer,Rainy,0
2023-06-07,Summer,Snowy,1
2023-06-07,Summer,Rainy,1
2023-06-07,Summer,Cloudy,1
2023-06-08,Summer,Sunny,1
2023-06-08,Summer,Rainy,0
2023-06-08,Summer,Cloudy,1
2023-06-08,Summer,Snowy,0
2023-06-08,Summer,Sunny,0
2023-06-08,Summer,Rainy,1
2023-06-08,Summer,Cloudy,0
2023-06-08,Summer,Snowy,1
2023-06-09,Summer,Cloudy,0
2023-06-09,Summer,Snowy,0
2023-06-09,Summer,Rainy,0
2023-06-09,Summer,Sunny,0
2023-06-09,Summer,Cloudy,1
2023-06-09,Summer,Rainy,1
2023-06-09,Summer,Snowy,1
2023-06-09,Summer,Sunny,1
2023-06-10,Summer,Rainy,0
2023-06-10,Summer,Cloudy,0
2023-06-10,Summer,Snowy,0
2023-06-10,Summer,Cloudy,1
2023-06-10,Summer,Snowy,1
2023-06-10,Summer,Sunny,0
2023-06-10,Summer,Sunny,1
2023-06-10,Summer,Rainy,1
2023-06-11,Summer,Sunny,0
2023-06-11,Summer,Rainy,0
2023-06-11,Summer,Sunny,1
2023-06-11,Summer,Snowy,0
2023-06-11,Summer,Cloudy,0
2023-06-11,Summer,Rainy,1
2023-06-11,Summer,Snowy,1
2023-06-11,Summer,Cloudy,1
2023-06-12,Summer,Sunny,0
2023-06-12,Summer,Cloudy,0
2023-06-12,Summer,Snowy,1
2023-06-12,Summer,Rainy,0
2023-06-12,Summer,Snowy,0
2023-06-12,Summer,Sunny,1
2023-06-12,Summer,Rainy,1
2023-06-12,Summer,Cloudy,1
2023-06-13,Summer,Cloudy,0
2023-06-13,Summer,Rainy,0
2023-06-13,Summer,Sunny,1
2023-06-13,Summer,Snowy,0
2023-06-13,Summer,Cloudy,1
2023-06-13,Summer,Rainy,1
2023-06-13,Summer,Snowy,1
2023-06-13,Summer,Sunny,0
2023-06-14,Summer,Sunny,0
2023-06-14,Summer,Rainy,1
2023-06-14,Summer,Rainy,0
2023-06-14,Summer,Snowy,0
2023-06-14,Summer,Cloudy,0
2023-06-14,Summer,Cloudy,1
2023-06-14,Summer,Snowy,1
2023-06-14,Summer,Sunny,1
2023-06-15,Summer,Cloudy,0
2023-06-15,Summer,Rainy,0
2023-06-15,Summer,Sunny,0
2023-06-15,Summer,Sunny,1
2023-06-15,Summer,Snowy,1
2023-06-15,Summer,Cloudy,1
2023-06-15,Summer,Snowy,0
2023-06-15,Summer,Rainy,1
2023-06-16,Summer,Snowy,0
2023-06-16,Summer,Sunny,0
2023-06-16,Summer,Sunny,1
2023-06-16,Summer,Cloudy,0
2023-06-16,Summer,Rainy,0
2023-06-16,Summer,Cloudy,1
2023-06-16,Summer,Snowy,1
2023-06-16,Summer,Rainy,1
2023-06-17,Summer,Sunny,0
2023-06-17,Summer,Rainy,0
2023-06-17,Summer,Snowy,0
2023-06-17,Summer,Cloudy,0
2023-06-17,Summer,Sunny,1
2023-06-17,Summer,Rainy,1
2023-06-17,Summer,Cloudy,1
2023-06-17,Summer,Snowy,1
2023-06-18,Summer,Cloudy,0
2023-06-18,Summer,Sunny,0
2023-06-18,Summer,Rainy,1
2023-06-18,Summer,Snowy,0
2023-06-18,Summer,Cloudy,1
2023-06-18,Summer,Sunny,1
2023-06-18,Summer,Rainy,0
2023-06-18,Summer,Snowy,1
2023-06-19,Summer,Snowy,0
2023-06-19,Summer,Sunny,0
2023-06-19,Summer,Rainy,0
2023-06-19,Summer,Rainy,1
2023-06-19,Summer,Snowy,1
2023-06-19,Summer,Cloudy,0
2023-06-19,Summer,Sunny,1
2023-06-19,Summer,Cloudy,1
2023-06-20,Summer,Cloudy,0
2023-06-20,Summer,Rainy,0
2023-06-20,Summer,Snowy,0
2023-06-20,Summer,Sunny,0
2023-06-20,Summer,Sunny,1
2023-06-20,Summer,Rainy,1
2023-06-20,Summer,Snowy,1
2023-06-20,Summer,Cloudy,1
2023-06-21,Summer,Snowy,0
2023-06-21,Summer,Sunny,0
2023-06-21,Summer,Sunny,1
2023-06-21,Summer,Rainy,0
2023-06-21,Summer,Snowy,1
2023-06-21,Summer,Cloudy,0
2023-06-21,Summer,Cloudy,1
2023-06-21,Summer,Rainy,1
2023-06-22,Summer,Snowy,1
2023-06-22,Summer,Snowy,0
2023-06-22,Summer,Cloudy,0
2023-06-22,Summer,Rainy,0
2023-06-22,Summer,Sunny,0
2023-06-22,Summer,Sunny,1
2023-06-22,Summer,Cloudy,1
2023-06-22,Summer,Rainy,1
2023-06-23,Summer,Snowy,0
2023-06-23,Summer,Cloudy,0
2023-06-23,Summer,Rainy,0
2023-06-23,Summer,Cloudy,1
2023-06-23,Summer,Sunny,1
2023-06-23,Summer,Sunny,0
2023-06-23,Summer,Rainy,1
2023-06-23,Summer,Snowy,1
2023-06-24,Summer,Snowy,0
2023-06-24,Summer,Cloudy,0
2023-06-24,Summer,Cloudy,1
2023-06-24,Summer,Rainy,0
2023-06-24,Summer,Rainy,1
2023-06-24,Summer,Sunny,0
2023-06-24,Summer,Snowy,1
2023-06-24,Summer,Sunny,1
2023-06-25,Summer,Sunny,1
2023-06-25,Summer,Sunny,0
2023-06-25,Summer,Rainy,1
2023-06-25,Summer,Snowy,0
2023-06-25,Summer,Rainy,0
2023-06-25,Summer,Cloudy,0
2023-06-25,Summer,Snowy,1
2023-06-25,Summer,Cloudy,1
2023-06-26,Summer,Snowy,0
2023-06-26,Summer,Rainy,0
2023-06-26,Summer,Sunny,0
2023-06-26,Summer,Cloudy,0
2023-06-26,Summer,Rainy,1
2023-06-26,Summer,Cloudy,1
2023-06-26,Summer,Snowy,1
2023-06-26,Summer,Sunny,1
2023-06-27,Summer,Snowy,1
2023-06-27,Summer,Cloudy,0
2023-06-27,Summer,Rainy,1
2023-06-27,Summer,Sunny,1
2023-06-27,Summer,Snowy,0
2023-06-27,Summer,Rainy,0
2023-06-27,Summer,Sunny,0
2023-06-27,Summer,Cloudy,1
2023-06-28,Summer,Cloudy,0
2023-06-28,Summer,Sunny,0
2023-06-28,Summer,Snowy,0
2023-06-28,Summer,Rainy,0
2023-06-28,Summer,Rainy,1
2023-06-28,Summer,Cloudy,1
2023-06-28,Summer,Snowy,1
2023-06-28,Summer,Sunny,1
2023-06-29,Summer,Cloudy,0
2023-06-29,Summer,Snowy,0
2023-06-29,Summer,Sunny,0
2023-06-29,Summer,Rainy,0
2023-06-29,Summer,Sunny,1
2023-06-29,Summer,Cloudy,1
2023-06-29,Summer,Snowy,1
2023-06-29,Summer,Rainy,1
2023-06-30,Summer,Rainy,0
2023-06-30,Summer,Snowy,0
2023-06-30,Summer,Sunny,1
2023-06-30,Summer,Cloudy,0
2023-06-30,Summer,Sunny,0
2023-06-30,Summer,Cloudy,1
2023-06-30,Summer,Rainy,1
2023-06-30,Summer,Snowy,1
2023-07-01,Summer,Cloudy,0
2023-07-01,Summer,Cloudy,1
2023-07-01,Summer,Rainy,0
2023-07-01,Summer,Rainy,1
2023-07-01,Summer,Snowy,0
2023-07-01,Summer,Snowy,1
2023-07-01,Summer,Sunny,0
2023-07-01,Summer,Sunny,1
2023-07-02,Summer,Rainy,0
2023-07-02,Summer,Cloudy,0
2023-07-02,Summer,Sunny,0
2023-07-02,Summer,Sunny,1
2023-07-02,Summer,Snowy,0
2023-07-02,Summer,Rainy,1
2023-07-02,Summer,Cloudy,1
2023-07-02,Summer,Snowy,1
2023-07-03,Summer,Snowy,0
2023-07-03,Summer,Rainy,0
2023-07-03,Summer,Cloudy,1
2023-07-03,Summer,Cloudy,0
2023-07-03,Summer,Sunny,0
2023-07-03,Summer,Rainy,1
2023-07-03,Summer,Snowy,1
2023-07-03,Summer,Sunny,1
2023-07-04,Summer,Snowy,0
2023-07-04,Summer,Sunny,0
2023-07-04,Summer,Rainy,0
2023-07-04,Summer,Cloudy,0
2023-07-04,Summer,Rainy,1
2023-07-04,Summer,Cloudy,1
2023-07-04,Summer,Snowy,1
2023-07-04,Summer,Sunny,1
2023-07-05,Summer,Snowy,0
2023-07-05,Summer,Rainy,0
2023-07-05,Summer,Cloudy,0
2023-07-05,Summer,Sunny,0
2023-07-05,Summer,Snowy,1
2023-07-05,Summer,Rainy,1
2023-07-05,Summer,Sunny,1
2023-07-05,Summer,Cloudy,1
2023-07-06,Summer,Rainy,0
2023-07-06,Summer,Sunny,0
2023-07-06,Summer,Cloudy,0
2023-07-06,Summer,Snowy,0
2023-07-06,Summer,Snowy,1
2023-07-06,Summer,Cloudy,1
2023-07-06,Summer,Rainy,1
2023-07-06,Summer,Sunny,1
2023-07-07,Summer,Rainy,0
2023-07-07,Summer,Cloudy,1
2023-07-07,Summer,Sunny,0
2023-07-07,Summer,Rainy,1
2023-07-07,Summer,Cloudy,0
2023-07-07,Summer,Snowy,0
2023-07-07,Summer,Sunny,1
2023-07-07,Summer,Snowy,1
2023-07-08,Summer,Snowy,0
2023-07-08,Summer,Cloudy,0
2023-07-08,Summer,Rainy,0
2023-07-08,Summer,Snowy,1
2023-07-08,Summer,Sunny,0
2023-07-08,Summer,Sunny,1
2023-07-08,Summer,Rainy,1
2023-07-08,Summer,Cloudy,1
2023-07-09,Summer,Cloudy,0
2023-07-09,Summer,Snowy,0
2023-07-09,Summer,Sunny,0
2023-07-09,Summer,Rainy,0
2023-07-09,Summer,Cloudy,1
2023-07-09,Summer,Sunny,1
2023-07-09,Summer,Snowy,1
2023-07-09,Summer,Rainy,1
2023-07-10,Summer,Snowy,1
2023-07-10,Summer,Sunny,0
2023-07-10,Summer,Snowy,0
2023-07-10,Summer,Rainy,0
2023-07-10,Summer,Cloudy,0
2023-07-10,Summer,Rainy,1
2023-07-10,Summer,Sunny,1
2023-07-10,Summer,Cloudy,1
2023-07-11,Summer,Snowy,0
2023-07-11,Summer,Rainy,0
2023-07-11,Summer,Sunny,0
2023-07-11,Summer,Cloudy,0
2023-07-11,Summer,Cloudy,1
2023-07-11,Summer,Snowy,1
2023-07-11,Summer,Rainy,1
2023-07-11,Summer,Sunny,1
2023-07-12,Summer,Sunny,0
2023-07-12,Summer,Cloudy,0
2023-07-12,Summer,Rainy,0
2023-07-12,Summer,Snowy,1
2023-07-12,Summer,Snowy,0
2023-07-12,Summer,Rainy,1
2023-07-12,Summer,Cloudy,1
2023-07-12,Summer,Sunny,1
2023-07-13,Summer,Sunny,0
2023-07-13,Summer,Snowy,0
2023-07-13,Summer,Rainy,0
2023-07-13,Summer,Sunny,1
2023-07-13,Summer,Cloudy,1
2023-07-13,Summer,Cloudy,0
2023-07-13,Summer,Snowy,1
2023-07-13,Summer,Rainy,1
2023-07-14,Summer,Sunny,0
2023-07-14,Summer,Cloudy,1
2023-07-14,Summer,Rainy,0
2023-07-14,Summer,Snowy,0
2023-07-14,Summer,Snowy,1
2023-07-14,Summer,Cloudy,0
2023-07-14,Summer,Rainy,1
2023-07-14,Summer,Sunny,1
2023-07-15,Summer,Rainy,0
2023-07-15,Summer,Sunny,0
2023-07-15,Summer,Cloudy,0
2023-07-15,Summer,Cloudy,1
2023-07-15,Summer,Snowy,0
2023-07-15,Summer,Sunny,1
2023-07-15,Summer,Rainy,1
2023-07-15,Summer,Snowy,1
2023-07-16,Summer,Rainy,0
2023-07-16,Summer,Cloudy,0
2023-07-16,Summer,Sunny,0
2023-07-16,Summer,Snowy,1
2023-07-16,Summer,Snowy,0
2023-07-16,Summer,Rainy,1
2023-07-16,Summer,Sunny,1
2023-07-16,Summer,Cloudy,1
2023-07-17,Summer,Snowy,0
2023-07-17,Summer,Cloudy,0
2023-07-17,Summer,Rainy,0
2023-07-17,Summer,Sunny,0
2023-07-17,Summer,Snowy,1
2023-07-17,Summer,Sunny,1
2023-07-17,Summer,Rainy,1
2023-07-17,Summer,Cloudy,1
2023-07-18,Summer,Rainy,0
2023-07-18,Summer,Cloudy,0
2023-07-18,Summer,Sunny,0
2023-07-18,Summer,Snowy,0
2023-07-18,Summer,Snowy,1
2023-07-18,Summer,Sunny,1
2023-07-18,Summer,Cloudy,1
2023-07-18,Summer,Rainy,1
2023-07-19,Summer,Sunny,1
2023-07-19,Summer,Rainy,0
2023-07-19,Summer,Snowy,0
2023-07-19,Summer,Sunny,0
2023-07-19,Summer,Cloudy,0
2023-07-19,Summer,Rainy,1
2023-07-19,Summer,Cloudy,1
2023-07-19,Summer,Snowy,1
2023-07-20,Summer,Cloudy,1
2023-07-20,Summer,Sunny,0
2023-07-20,Summer,Cloudy,0
2023-07-20,Summer,Rainy,0
2023-07-20,Summer,Snowy,0
2023-07-20,Summer,Snowy,1
2023-07-20,Summer,Sunny,1
2023-07-20,Summer,Rainy,1
2023-07-21,Summer,Cloudy,0
2023-07-21,Summer,Snowy,1
2023-07-21,Summer,Snowy,0
2023-07-21,Summer,Rainy,0
2023-07-21,Summer,Sunny,0
2023-07-21,Summer,Rainy,1
2023-07-21,Summer,Cloudy,1
2023-07-21,Summer,Sunny,1
2023-07-22,Summer,Cloudy,0
2023-07-22,Summer,Rainy,0
2023-07-22,Summer,Rainy,1
2023-07-22,Summer,Snowy,0
2023-07-22,Summer,Sunny,0
2023-07-22,Summer,Snowy,1
2023-07-22,Summer,Sunny,1
2023-07-22,Summer,Cloudy,1
2023-07-23,Summer,Rainy,0
2023-07-23,Summer,Cloudy,1
2023-07-23,Summer,Snowy,0
2023-07-23,Summer,Sunny,1
2023-07-23,Summer,Snowy,1
2023-07-23,Summer,Sunny,0
2023-07-23,Summer,Cloudy,0
2023-07-23,Summer,Rainy,1
2023-07-24,Summer,Snowy,0
2023-07-24,Summer,Cloudy,0
2023-07-24,Summer,Cloudy,1
2023-07-24,Summer,Rainy,0
2023-07-24,Summer,Sunny,0
2023-07-24,Summer,Snowy,1
2023-07-24,Summer,Sunny,1
